# element_id, ip, omega
273, 1, 0.000000e+00
274, 1, 0.000000e+00
275, 1, 0.000000e+00
276, 1, 0.000000e+00
277, 1, 0.000000e+00
278, 1, 0.000000e+00
279, 1, 0.000000e+00
280, 1, 0.000000e+00
281, 1, 0.000000e+00
282, 1, 0.000000e+00
283, 1, 0.000000e+00
284, 1, 0.000000e+00
285, 1, 0.000000e+00
286, 1, 0.000000e+00
287, 1, 0.000000e+00
288, 1, 0.000000e+00
289, 1, 0.000000e+00
290, 1, 0.000000e+00
291, 1, 0.000000e+00
292, 1, 0.000000e+00
293, 1, 0.000000e+00
294, 1, 0.000000e+00
295, 1, 0.000000e+00
296, 1, 0.000000e+00
297, 1, 0.000000e+00
298, 1, 0.000000e+00
299, 1, 0.000000e+00
300, 1, 0.000000e+00
301, 1, 0.000000e+00
302, 1, 0.000000e+00
303, 1, 0.000000e+00
304, 1, 0.000000e+00
305, 1, 0.000000e+00
306, 1, 0.000000e+00
307, 1, 0.000000e+00
308, 1, 0.000000e+00
309, 1, 0.000000e+00
310, 1, 0.000000e+00
311, 1, 0.000000e+00
312, 1, 0.000000e+00
313, 1, 0.000000e+00
314, 1, 0.000000e+00
315, 1, 0.000000e+00
316, 1, 0.000000e+00
317, 1, 0.000000e+00
318, 1, 0.000000e+00
319, 1, 0.000000e+00
320, 1, 0.000000e+00
321, 1, 0.000000e+00
322, 1, 0.000000e+00
323, 1, 0.000000e+00
324, 1, 0.000000e+00
325, 1, 0.000000e+00
326, 1, 0.000000e+00
327, 1, 0.000000e+00
328, 1, 0.000000e+00
329, 1, 0.000000e+00
330, 1, 0.000000e+00
331, 1, 0.000000e+00
332, 1, 0.000000e+00
333, 1, 0.000000e+00
334, 1, 0.000000e+00
335, 1, 0.000000e+00
336, 1, 0.000000e+00
337, 1, 0.000000e+00
338, 1, 0.000000e+00
339, 1, 0.000000e+00
340, 1, 0.000000e+00
341, 1, 0.000000e+00
342, 1, 0.000000e+00
343, 1, 0.000000e+00
344, 1, 0.000000e+00
345, 1, 0.000000e+00
346, 1, 0.000000e+00
347, 1, 0.000000e+00
348, 1, 0.000000e+00
349, 1, 0.000000e+00
350, 1, 0.000000e+00
351, 1, 0.000000e+00
352, 1, 0.000000e+00
353, 1, 0.000000e+00
354, 1, 0.000000e+00
355, 1, 0.000000e+00
356, 1, 0.000000e+00
357, 1, 0.000000e+00
358, 1, 0.000000e+00
359, 1, 0.000000e+00
360, 1, 0.000000e+00
361, 1, 0.000000e+00
362, 1, 0.000000e+00
363, 1, 0.000000e+00
364, 1, 0.000000e+00
365, 1, 0.000000e+00
366, 1, 0.000000e+00
367, 1, 0.000000e+00
368, 1, 0.000000e+00
369, 1, 0.000000e+00
370, 1, 0.000000e+00
371, 1, 0.000000e+00
372, 1, 0.000000e+00
373, 1, 0.000000e+00
374, 1, 0.000000e+00
375, 1, 0.000000e+00
376, 1, 0.000000e+00
377, 1, 0.000000e+00
378, 1, 0.000000e+00
379, 1, 0.000000e+00
380, 1, 0.000000e+00
381, 1, 0.000000e+00
382, 1, 0.000000e+00
383, 1, 0.000000e+00
384, 1, 0.000000e+00
385, 1, 0.000000e+00
386, 1, 0.000000e+00
387, 1, 0.000000e+00
388, 1, 0.000000e+00
389, 1, 0.000000e+00
390, 1, 0.000000e+00
391, 1, 0.000000e+00
392, 1, 0.000000e+00
393, 1, 0.000000e+00
394, 1, 0.000000e+00
395, 1, 0.000000e+00
396, 1, 0.000000e+00
397, 1, 0.000000e+00
398, 1, 0.000000e+00
399, 1, 0.000000e+00
400, 1, 0.000000e+00
401, 1, 0.000000e+00
402, 1, 0.000000e+00
403, 1, 0.000000e+00
404, 1, 0.000000e+00
405, 1, 0.000000e+00
406, 1, 0.000000e+00
407, 1, 0.000000e+00
408, 1, 0.000000e+00
409, 1, 0.000000e+00
410, 1, 0.000000e+00
411, 1, 0.000000e+00
412, 1, 0.000000e+00
413, 1, 0.000000e+00
414, 1, 0.000000e+00
415, 1, 0.000000e+00
416, 1, 0.000000e+00
417, 1, 0.000000e+00
418, 1, 0.000000e+00
419, 1, 0.000000e+00
420, 1, 0.000000e+00
421, 1, 0.000000e+00
422, 1, 0.000000e+00
423, 1, 0.000000e+00
424, 1, 0.000000e+00
425, 1, 0.000000e+00
426, 1, 0.000000e+00
427, 1, 0.000000e+00
428, 1, 0.000000e+00
429, 1, 0.000000e+00
430, 1, 0.000000e+00
431, 1, 0.000000e+00
432, 1, 0.000000e+00
433, 1, 0.000000e+00
434, 1, 0.000000e+00
435, 1, 0.000000e+00
436, 1, 0.000000e+00
437, 1, 0.000000e+00
438, 1, 0.000000e+00
439, 1, 0.000000e+00
440, 1, 0.000000e+00
441, 1, 0.000000e+00
442, 1, 0.000000e+00
443, 1, 0.000000e+00
444, 1, 0.000000e+00
445, 1, 0.000000e+00
446, 1, 0.000000e+00
447, 1, 0.000000e+00
448, 1, 0.000000e+00
449, 1, 0.000000e+00
450, 1, 0.000000e+00
451, 1, 0.000000e+00
452, 1, 0.000000e+00
453, 1, 0.000000e+00
454, 1, 0.000000e+00
455, 1, 0.000000e+00
456, 1, 0.000000e+00
457, 1, 0.000000e+00
458, 1, 0.000000e+00
459, 1, 0.000000e+00
460, 1, 0.000000e+00
461, 1, 0.000000e+00
462, 1, 0.000000e+00
463, 1, 0.000000e+00
464, 1, 0.000000e+00
465, 1, 0.000000e+00
466, 1, 0.000000e+00
467, 1, 0.000000e+00
468, 1, 0.000000e+00
469, 1, 0.000000e+00
470, 1, 0.000000e+00
471, 1, 0.000000e+00
472, 1, 0.000000e+00
473, 1, 0.000000e+00
474, 1, 0.000000e+00
475, 1, 0.000000e+00
476, 1, 0.000000e+00
477, 1, 0.000000e+00
478, 1, 0.000000e+00
479, 1, 0.000000e+00
480, 1, 0.000000e+00
481, 1, 0.000000e+00
482, 1, 0.000000e+00
483, 1, 0.000000e+00
484, 1, 0.000000e+00
485, 1, 0.000000e+00
486, 1, 0.000000e+00
487, 1, 0.000000e+00
488, 1, 0.000000e+00
489, 1, 0.000000e+00
490, 1, 0.000000e+00
491, 1, 0.000000e+00
492, 1, 0.000000e+00
493, 1, 0.000000e+00
494, 1, 0.000000e+00
495, 1, 0.000000e+00
496, 1, 0.000000e+00
497, 1, 0.000000e+00
498, 1, 0.000000e+00
499, 1, 0.000000e+00
500, 1, 0.000000e+00
501, 1, 0.000000e+00
502, 1, 0.000000e+00
503, 1, 0.000000e+00
504, 1, 0.000000e+00
505, 1, 0.000000e+00
506, 1, 0.000000e+00
507, 1, 0.000000e+00
508, 1, 0.000000e+00
509, 1, 0.000000e+00
510, 1, 0.000000e+00
511, 1, 0.000000e+00
512, 1, 0.000000e+00
513, 1, 0.000000e+00
514, 1, 0.000000e+00
515, 1, 0.000000e+00
516, 1, 0.000000e+00
517, 1, 0.000000e+00
518, 1, 0.000000e+00
519, 1, 0.000000e+00
520, 1, 0.000000e+00
521, 1, 0.000000e+00
522, 1, 0.000000e+00
523, 1, 0.000000e+00
524, 1, 0.000000e+00
525, 1, 0.000000e+00
526, 1, 0.000000e+00
527, 1, 0.000000e+00
528, 1, 0.000000e+00
529, 1, 0.000000e+00
530, 1, 0.000000e+00
531, 1, 0.000000e+00
532, 1, 0.000000e+00
533, 1, 0.000000e+00
534, 1, 0.000000e+00
535, 1, 0.000000e+00
536, 1, 0.000000e+00
537, 1, 0.000000e+00
538, 1, 0.000000e+00
539, 1, 0.000000e+00
540, 1, 0.000000e+00
541, 1, 0.000000e+00
542, 1, 0.000000e+00
543, 1, 0.000000e+00
544, 1, 0.000000e+00
545, 1, 0.000000e+00
546, 1, 0.000000e+00
547, 1, 0.000000e+00
548, 1, 0.000000e+00
549, 1, 0.000000e+00
550, 1, 0.000000e+00
551, 1, 0.000000e+00
552, 1, 0.000000e+00
553, 1, 0.000000e+00
554, 1, 0.000000e+00
555, 1, 0.000000e+00
556, 1, 0.000000e+00
557, 1, 0.000000e+00
558, 1, 0.000000e+00
559, 1, 0.000000e+00
560, 1, 0.000000e+00
561, 1, 0.000000e+00
562, 1, 0.000000e+00
563, 1, 0.000000e+00
564, 1, 0.000000e+00
565, 1, 0.000000e+00
566, 1, 0.000000e+00
567, 1, 0.000000e+00
568, 1, 0.000000e+00
569, 1, 0.000000e+00
570, 1, 0.000000e+00
571, 1, 0.000000e+00
572, 1, 0.000000e+00
573, 1, 0.000000e+00
574, 1, 0.000000e+00
575, 1, 0.000000e+00
576, 1, 0.000000e+00
577, 1, 0.000000e+00
578, 1, 0.000000e+00
579, 1, 0.000000e+00
580, 1, 0.000000e+00
581, 1, 0.000000e+00
582, 1, 0.000000e+00
583, 1, 0.000000e+00
584, 1, 0.000000e+00
585, 1, 0.000000e+00
586, 1, 0.000000e+00
587, 1, 0.000000e+00
588, 1, 0.000000e+00
589, 1, 0.000000e+00
590, 1, 0.000000e+00
591, 1, 0.000000e+00
592, 1, 0.000000e+00
593, 1, 0.000000e+00
594, 1, 0.000000e+00
595, 1, 0.000000e+00
596, 1, 0.000000e+00
597, 1, 0.000000e+00
598, 1, 0.000000e+00
599, 1, 0.000000e+00
600, 1, 0.000000e+00
601, 1, 0.000000e+00
602, 1, 0.000000e+00
603, 1, 0.000000e+00
604, 1, 0.000000e+00
605, 1, 0.000000e+00
606, 1, 0.000000e+00
607, 1, 0.000000e+00
608, 1, 0.000000e+00
609, 1, 0.000000e+00
610, 1, 0.000000e+00
611, 1, 0.000000e+00
612, 1, 0.000000e+00
613, 1, 0.000000e+00
614, 1, 0.000000e+00
615, 1, 0.000000e+00
616, 1, 0.000000e+00
617, 1, 0.000000e+00
618, 1, 0.000000e+00
619, 1, 0.000000e+00
620, 1, 0.000000e+00
621, 1, 0.000000e+00
622, 1, 0.000000e+00
623, 1, 0.000000e+00
624, 1, 0.000000e+00
625, 1, 0.000000e+00
626, 1, 0.000000e+00
627, 1, 0.000000e+00
628, 1, 0.000000e+00
629, 1, 0.000000e+00
630, 1, 0.000000e+00
631, 1, 0.000000e+00
632, 1, 0.000000e+00
633, 1, 0.000000e+00
634, 1, 0.000000e+00
635, 1, 0.000000e+00
636, 1, 0.000000e+00
637, 1, 0.000000e+00
638, 1, 0.000000e+00
639, 1, 0.000000e+00
640, 1, 0.000000e+00
641, 1, 0.000000e+00
642, 1, 0.000000e+00
643, 1, 0.000000e+00
644, 1, 0.000000e+00
645, 1, 0.000000e+00
646, 1, 0.000000e+00
647, 1, 0.000000e+00
648, 1, 0.000000e+00
649, 1, 0.000000e+00
650, 1, 0.000000e+00
651, 1, 0.000000e+00
652, 1, 0.000000e+00
653, 1, 0.000000e+00
654, 1, 0.000000e+00
655, 1, 0.000000e+00
656, 1, 0.000000e+00
657, 1, 0.000000e+00
658, 1, 0.000000e+00
659, 1, 0.000000e+00
660, 1, 0.000000e+00
661, 1, 0.000000e+00
662, 1, 0.000000e+00
663, 1, 0.000000e+00
664, 1, 0.000000e+00
665, 1, 0.000000e+00
666, 1, 0.000000e+00
667, 1, 0.000000e+00
668, 1, 0.000000e+00
669, 1, 0.000000e+00
670, 1, 0.000000e+00
671, 1, 0.000000e+00
672, 1, 0.000000e+00
673, 1, 0.000000e+00
674, 1, 0.000000e+00
675, 1, 0.000000e+00
676, 1, 0.000000e+00
677, 1, 0.000000e+00
678, 1, 0.000000e+00
679, 1, 0.000000e+00
680, 1, 0.000000e+00
681, 1, 0.000000e+00
682, 1, 0.000000e+00
683, 1, 0.000000e+00
684, 1, 0.000000e+00
685, 1, 0.000000e+00
686, 1, 0.000000e+00
687, 1, 0.000000e+00
688, 1, 0.000000e+00
689, 1, 0.000000e+00
690, 1, 0.000000e+00
691, 1, 0.000000e+00
692, 1, 0.000000e+00
693, 1, 0.000000e+00
694, 1, 0.000000e+00
695, 1, 0.000000e+00
696, 1, 0.000000e+00
697, 1, 0.000000e+00
698, 1, 0.000000e+00
699, 1, 0.000000e+00
700, 1, 0.000000e+00
701, 1, 0.000000e+00
702, 1, 0.000000e+00
703, 1, 0.000000e+00
704, 1, 0.000000e+00
705, 1, 0.000000e+00
706, 1, 0.000000e+00
707, 1, 0.000000e+00
708, 1, 0.000000e+00
709, 1, 0.000000e+00
710, 1, 0.000000e+00
711, 1, 0.000000e+00
712, 1, 0.000000e+00
713, 1, 0.000000e+00
714, 1, 0.000000e+00
715, 1, 0.000000e+00
716, 1, 0.000000e+00
717, 1, 0.000000e+00
718, 1, 0.000000e+00
719, 1, 0.000000e+00
720, 1, 0.000000e+00
721, 1, 0.000000e+00
722, 1, 0.000000e+00
723, 1, 0.000000e+00
724, 1, 0.000000e+00
725, 1, 0.000000e+00
726, 1, 0.000000e+00
727, 1, 0.000000e+00
728, 1, 0.000000e+00
729, 1, 0.000000e+00
730, 1, 0.000000e+00
731, 1, 0.000000e+00
732, 1, 0.000000e+00
733, 1, 0.000000e+00
734, 1, 0.000000e+00
735, 1, 0.000000e+00
736, 1, 0.000000e+00
737, 1, 0.000000e+00
738, 1, 0.000000e+00
739, 1, 0.000000e+00
740, 1, 0.000000e+00
741, 1, 0.000000e+00
742, 1, 0.000000e+00
743, 1, 0.000000e+00
744, 1, 0.000000e+00
745, 1, 0.000000e+00
746, 1, 0.000000e+00
747, 1, 0.000000e+00
748, 1, 0.000000e+00
749, 1, 0.000000e+00
750, 1, 0.000000e+00
751, 1, 0.000000e+00
752, 1, 0.000000e+00
753, 1, 0.000000e+00
754, 1, 0.000000e+00
755, 1, 0.000000e+00
756, 1, 0.000000e+00
757, 1, 0.000000e+00
758, 1, 0.000000e+00
759, 1, 0.000000e+00
760, 1, 0.000000e+00
761, 1, 0.000000e+00
762, 1, 0.000000e+00
763, 1, 0.000000e+00
764, 1, 0.000000e+00
765, 1, 0.000000e+00
766, 1, 0.000000e+00
767, 1, 0.000000e+00
768, 1, 0.000000e+00
769, 1, 0.000000e+00
770, 1, 0.000000e+00
771, 1, 0.000000e+00
772, 1, 0.000000e+00
773, 1, 0.000000e+00
774, 1, 0.000000e+00
775, 1, 0.000000e+00
776, 1, 0.000000e+00
777, 1, 0.000000e+00
778, 1, 0.000000e+00
779, 1, 0.000000e+00
780, 1, 0.000000e+00
781, 1, 0.000000e+00
782, 1, 0.000000e+00
783, 1, 0.000000e+00
784, 1, 0.000000e+00
785, 1, 0.000000e+00
786, 1, 0.000000e+00
787, 1, 0.000000e+00
788, 1, 0.000000e+00
789, 1, 0.000000e+00
790, 1, 0.000000e+00
791, 1, 0.000000e+00
792, 1, 0.000000e+00
793, 1, 0.000000e+00
794, 1, 0.000000e+00
795, 1, 0.000000e+00
796, 1, 0.000000e+00
797, 1, 0.000000e+00
798, 1, 0.000000e+00
799, 1, 0.000000e+00
800, 1, 0.000000e+00
801, 1, 0.000000e+00
802, 1, 0.000000e+00
803, 1, 0.000000e+00
804, 1, 0.000000e+00
805, 1, 0.000000e+00
806, 1, 0.000000e+00
807, 1, 0.000000e+00
808, 1, 0.000000e+00
809, 1, 0.000000e+00
810, 1, 0.000000e+00
811, 1, 0.000000e+00
812, 1, 0.000000e+00
813, 1, 0.000000e+00
814, 1, 0.000000e+00
815, 1, 0.000000e+00
816, 1, 0.000000e+00
817, 1, 0.000000e+00
818, 1, 0.000000e+00
819, 1, 0.000000e+00
820, 1, 0.000000e+00
821, 1, 0.000000e+00
822, 1, 0.000000e+00
823, 1, 0.000000e+00
824, 1, 0.000000e+00
825, 1, 0.000000e+00
826, 1, 0.000000e+00
827, 1, 0.000000e+00
828, 1, 0.000000e+00
829, 1, 0.000000e+00
830, 1, 0.000000e+00
831, 1, 0.000000e+00
832, 1, 0.000000e+00
833, 1, 0.000000e+00
834, 1, 0.000000e+00
835, 1, 0.000000e+00
836, 1, 0.000000e+00
837, 1, 0.000000e+00
838, 1, 0.000000e+00
839, 1, 0.000000e+00
840, 1, 0.000000e+00
841, 1, 0.000000e+00
842, 1, 0.000000e+00
843, 1, 0.000000e+00
844, 1, 0.000000e+00
845, 1, 0.000000e+00
846, 1, 0.000000e+00
847, 1, 0.000000e+00
848, 1, 0.000000e+00
849, 1, 0.000000e+00
850, 1, 0.000000e+00
851, 1, 0.000000e+00
852, 1, 0.000000e+00
853, 1, 0.000000e+00
854, 1, 0.000000e+00
855, 1, 0.000000e+00
856, 1, 0.000000e+00
857, 1, 0.000000e+00
858, 1, 0.000000e+00
859, 1, 0.000000e+00
860, 1, 0.000000e+00
861, 1, 0.000000e+00
862, 1, 0.000000e+00
863, 1, 0.000000e+00
864, 1, 0.000000e+00
865, 1, 0.000000e+00
866, 1, 0.000000e+00
867, 1, 0.000000e+00
868, 1, 0.000000e+00
869, 1, 0.000000e+00
870, 1, 0.000000e+00
871, 1, 0.000000e+00
872, 1, 0.000000e+00
873, 1, 0.000000e+00
874, 1, 0.000000e+00
875, 1, 0.000000e+00
876, 1, 0.000000e+00
877, 1, 0.000000e+00
878, 1, 0.000000e+00
879, 1, 0.000000e+00
880, 1, 0.000000e+00
881, 1, 0.000000e+00
882, 1, 0.000000e+00
883, 1, 0.000000e+00
884, 1, 0.000000e+00
885, 1, 0.000000e+00
886, 1, 0.000000e+00
887, 1, 0.000000e+00
888, 1, 0.000000e+00
889, 1, 0.000000e+00
890, 1, 0.000000e+00
891, 1, 0.000000e+00
892, 1, 0.000000e+00
893, 1, 0.000000e+00
894, 1, 0.000000e+00
895, 1, 0.000000e+00
896, 1, 0.000000e+00
897, 1, 0.000000e+00
898, 1, 0.000000e+00
899, 1, 0.000000e+00
900, 1, 0.000000e+00
901, 1, 0.000000e+00
902, 1, 0.000000e+00
903, 1, 0.000000e+00
904, 1, 0.000000e+00
905, 1, 0.000000e+00
906, 1, 0.000000e+00
907, 1, 0.000000e+00
908, 1, 0.000000e+00
909, 1, 0.000000e+00
910, 1, 0.000000e+00
911, 1, 0.000000e+00
912, 1, 0.000000e+00
913, 1, 0.000000e+00
914, 1, 0.000000e+00
915, 1, 0.000000e+00
916, 1, 0.000000e+00
917, 1, 0.000000e+00
918, 1, 0.000000e+00
919, 1, 0.000000e+00
920, 1, 0.000000e+00
921, 1, 0.000000e+00
922, 1, 0.000000e+00
923, 1, 0.000000e+00
924, 1, 0.000000e+00
925, 1, 0.000000e+00
926, 1, 0.000000e+00
927, 1, 0.000000e+00
928, 1, 0.000000e+00
929, 1, 0.000000e+00
930, 1, 0.000000e+00
931, 1, 0.000000e+00
932, 1, 0.000000e+00
933, 1, 0.000000e+00
934, 1, 0.000000e+00
935, 1, 0.000000e+00
936, 1, 0.000000e+00
937, 1, 0.000000e+00
938, 1, 0.000000e+00
939, 1, 0.000000e+00
940, 1, 0.000000e+00
941, 1, 0.000000e+00
942, 1, 0.000000e+00
943, 1, 0.000000e+00
944, 1, 0.000000e+00
945, 1, 0.000000e+00
946, 1, 0.000000e+00
947, 1, 0.000000e+00
948, 1, 0.000000e+00
949, 1, 0.000000e+00
950, 1, 0.000000e+00
951, 1, 0.000000e+00
952, 1, 0.000000e+00
953, 1, 0.000000e+00
954, 1, 0.000000e+00
955, 1, 0.000000e+00
956, 1, 0.000000e+00
957, 1, 0.000000e+00
958, 1, 0.000000e+00
959, 1, 0.000000e+00
960, 1, 0.000000e+00
961, 1, 0.000000e+00
962, 1, 0.000000e+00
963, 1, 0.000000e+00
964, 1, 0.000000e+00
965, 1, 0.000000e+00
966, 1, 0.000000e+00
967, 1, 0.000000e+00
968, 1, 0.000000e+00
969, 1, 0.000000e+00
970, 1, 0.000000e+00
971, 1, 0.000000e+00
972, 1, 0.000000e+00
973, 1, 0.000000e+00
974, 1, 0.000000e+00
975, 1, 0.000000e+00
976, 1, 0.000000e+00
977, 1, 0.000000e+00
978, 1, 0.000000e+00
979, 1, 0.000000e+00
980, 1, 0.000000e+00
981, 1, 0.000000e+00
982, 1, 0.000000e+00
983, 1, 0.000000e+00
984, 1, 0.000000e+00
985, 1, 0.000000e+00
986, 1, 0.000000e+00
987, 1, 0.000000e+00
988, 1, 0.000000e+00
989, 1, 0.000000e+00
990, 1, 0.000000e+00
991, 1, 0.000000e+00
992, 1, 0.000000e+00
993, 1, 0.000000e+00
994, 1, 0.000000e+00
995, 1, 0.000000e+00
996, 1, 0.000000e+00
997, 1, 0.000000e+00
998, 1, 0.000000e+00
